"Symbol" "moduleLabel"
"ENSG00000120278" "M6"
"ENSG00000120306" "M6"
"ENSG00000120314" "M0"
"ENSG00000120318" "M0"
"ENSG00000120322" "M0"
"ENSG00000120324" "M10"
"ENSG00000120327" "M0"
"ENSG00000120328" "M0"
"ENSG00000120332" "M4"
"ENSG00000120333" "M0"
"ENSG00000120334" "M20"
"ENSG00000120370" "M0"
"ENSG00000120437" "M14"
"ENSG00000120438" "M0"
"ENSG00000120451" "M0"
"ENSG00000120458" "M0"
"ENSG00000120509" "M0"
"ENSG00000120519" "M0"
"ENSG00000120526" "M20"
"ENSG00000120533" "M0"
"ENSG00000120539" "M0"
"ENSG00000120549" "M0"
"ENSG00000120594" "M0"
"ENSG00000120616" "M0"
"ENSG00000120645" "M3"
"ENSG00000120647" "M18"
"ENSG00000120656" "M18"
"ENSG00000120658" "M4"
"ENSG00000120662" "M0"
"ENSG00000120675" "M14"
"ENSG00000120685" "M18"
"ENSG00000120686" "M0"
"ENSG00000120688" "M0"
"ENSG00000120690" "M17"
"ENSG00000120693" "M4"
"ENSG00000120694" "M18"
"ENSG00000120696" "M0"
"ENSG00000120697" "M0"
"ENSG00000120699" "M7"
"ENSG00000120705" "M0"
"ENSG00000120708" "M4"
"ENSG00000120709" "M0"
"ENSG00000120725" "M0"
"ENSG00000120727" "M0"
"ENSG00000120733" "M0"
"ENSG00000120738" "M17"
"ENSG00000120742" "M9"
"ENSG00000120784" "M0"
"ENSG00000120798" "M0"
"ENSG00000120800" "M9"
"ENSG00000120802" "M20"
"ENSG00000120805" "M0"
"ENSG00000120820" "M4"
"ENSG00000120832" "M0"
"ENSG00000120833" "M13"
"ENSG00000120837" "M12"
"ENSG00000120860" "M0"
"ENSG00000120868" "M0"
"ENSG00000120875" "M0"
"ENSG00000120885" "M0"
"ENSG00000120889" "M0"
"ENSG00000120896" "M17"
"ENSG00000120899" "M0"
"ENSG00000120907" "M0"
"ENSG00000120910" "M0"
"ENSG00000120915" "M0"
"ENSG00000120925" "M0"
"ENSG00000120942" "M0"
"ENSG00000120948" "M0"
"ENSG00000120963" "M0"
"ENSG00000120992" "M14"
"ENSG00000121005" "M14"
"ENSG00000121022" "M0"
"ENSG00000121039" "M4"
"ENSG00000121053" "M0"
"ENSG00000121057" "M0"
"ENSG00000121058" "M0"
"ENSG00000121060" "M0"
"ENSG00000121064" "M3"
"ENSG00000121067" "M0"
"ENSG00000121068" "M0"
"ENSG00000121073" "M0"
"ENSG00000121104" "M6"
"ENSG00000121152" "M11"
"ENSG00000121210" "M0"
"ENSG00000121211" "M0"
"ENSG00000121274" "M0"
"ENSG00000121281" "M6"
"ENSG00000121289" "M0"
"ENSG00000121297" "M12"
"ENSG00000121350" "M12"
"ENSG00000121361" "M0"
"ENSG00000121390" "M0"
"ENSG00000121406" "M0"
"ENSG00000121413" "M0"
"ENSG00000121417" "M0"
"ENSG00000121440" "M4"
"ENSG00000121454" "M0"
"ENSG00000121481" "M12"
"ENSG00000121486" "M0"
"ENSG00000121542" "M0"
"ENSG00000121570" "M5"
"ENSG00000121578" "M0"
"ENSG00000121579" "M0"
"ENSG00000121644" "M20"
"ENSG00000121653" "M0"
"ENSG00000121671" "M0"
"ENSG00000121680" "M0"
"ENSG00000121690" "M16"
"ENSG00000121691" "M15"
"ENSG00000121716" "M3"
"ENSG00000121741" "M0"
"ENSG00000121749" "M0"
"ENSG00000121753" "M3"
"ENSG00000121766" "M19"
"ENSG00000121769" "M0"
"ENSG00000121774" "M0"
"ENSG00000121775" "M0"
"ENSG00000121848" "M0"
"ENSG00000121851" "M0"
"ENSG00000121858" "M0"
"ENSG00000121864" "M0"
"ENSG00000121871" "M2"
"ENSG00000121879" "M0"
"ENSG00000121892" "M0"
"ENSG00000121897" "M18"
"ENSG00000121900" "M1"
"ENSG00000121903" "M0"
"ENSG00000121904" "M0"
"ENSG00000121905" "M0"
"ENSG00000121931" "M0"
"ENSG00000121940" "M0"
"ENSG00000121957" "M8"
"ENSG00000121964" "M0"
"ENSG00000121966" "M0"
"ENSG00000121989" "M0"
"ENSG00000122008" "M14"
"ENSG00000122012" "M2"
"ENSG00000122026" "M0"
"ENSG00000122033" "M0"
"ENSG00000122034" "M0"
"ENSG00000122035" "M1"
"ENSG00000122042" "M0"
"ENSG00000122068" "M0"
"ENSG00000122085" "M14"
"ENSG00000122126" "M0"
"ENSG00000122140" "M0"
"ENSG00000122203" "M0"
"ENSG00000122218" "M0"
"ENSG00000122257" "M0"
"ENSG00000122299" "M0"
"ENSG00000122335" "M0"
"ENSG00000122359" "M13"
"ENSG00000122376" "M0"
"ENSG00000122378" "M0"
"ENSG00000122386" "M8"
"ENSG00000122406" "M19"
"ENSG00000122417" "M2"
"ENSG00000122435" "M12"
"ENSG00000122477" "M0"
"ENSG00000122481" "M0"
"ENSG00000122482" "M0"
"ENSG00000122483" "M12"
"ENSG00000122484" "M0"
"ENSG00000122490" "M0"
"ENSG00000122497" "M0"
"ENSG00000122507" "M0"
"ENSG00000122512" "M0"
"ENSG00000122515" "M0"
"ENSG00000122545" "M0"
"ENSG00000122547" "M0"
"ENSG00000122550" "M0"
"ENSG00000122557" "M0"
"ENSG00000122565" "M0"
"ENSG00000122566" "M0"
"ENSG00000122574" "M1"
"ENSG00000122584" "M3"
"ENSG00000122585" "M12"
"ENSG00000122591" "M0"
"ENSG00000122592" "M4"
"ENSG00000122641" "M0"
"ENSG00000122642" "M0"
"ENSG00000122643" "M0"
"ENSG00000122644" "M0"
"ENSG00000122674" "M16"
"ENSG00000122678" "M0"
"ENSG00000122687" "M0"
"ENSG00000122691" "M4"
"ENSG00000122692" "M0"
"ENSG00000122694" "M0"
"ENSG00000122696" "M20"
"ENSG00000122705" "M0"
"ENSG00000122707" "M4"
"ENSG00000122729" "M0"
"ENSG00000122735" "M0"
"ENSG00000122741" "M0"
"ENSG00000122756" "M5"
"ENSG00000122778" "M0"
"ENSG00000122779" "M0"
"ENSG00000122783" "M0"
"ENSG00000122786" "M16"
"ENSG00000122824" "M0"
"ENSG00000122859" "M8"
"ENSG00000122861" "M0"
"ENSG00000122863" "M0"
"ENSG00000122870" "M4"
"ENSG00000122873" "M2"
"ENSG00000122877" "M17"
"ENSG00000122882" "M0"
"ENSG00000122884" "M2"
"ENSG00000122912" "M12"
"ENSG00000122952" "M11"
"ENSG00000122958" "M0"
"ENSG00000122965" "M0"
"ENSG00000122966" "M2"
"ENSG00000122970" "M9"
"ENSG00000122971" "M0"
"ENSG00000123064" "M8"
"ENSG00000123066" "M0"
"ENSG00000123080" "M11"
"ENSG00000123091" "M0"
"ENSG00000123094" "M0"
"ENSG00000123095" "M0"
"ENSG00000123104" "M0"
"ENSG00000123106" "M10"
"ENSG00000123119" "M13"
"ENSG00000123124" "M0"
"ENSG00000123130" "M6"
"ENSG00000123131" "M0"
"ENSG00000123136" "M0"
"ENSG00000123143" "M0"
"ENSG00000123144" "M0"
"ENSG00000123154" "M0"
"ENSG00000123159" "M18"
"ENSG00000123178" "M0"
"ENSG00000123179" "M0"
"ENSG00000123191" "M0"
"ENSG00000123200" "M0"
"ENSG00000123213" "M0"
"ENSG00000123219" "M11"
"ENSG00000123240" "M0"
"ENSG00000123243" "M4"
"ENSG00000123268" "M4"
"ENSG00000123297" "M0"
"ENSG00000123307" "M0"
"ENSG00000123349" "M0"
"ENSG00000123352" "M0"
"ENSG00000123353" "M0"
"ENSG00000123358" "M3"
"ENSG00000123360" "M1"
"ENSG00000123374" "M0"
"ENSG00000123384" "M0"
"ENSG00000123395" "M0"
"ENSG00000123411" "M0"
"ENSG00000123415" "M0"
"ENSG00000123416" "M0"
"ENSG00000123427" "M4"
"ENSG00000123444" "M12"
"ENSG00000123472" "M0"
"ENSG00000123473" "M11"
"ENSG00000123485" "M11"
"ENSG00000123505" "M12"
"ENSG00000123545" "M7"
"ENSG00000123552" "M0"
"ENSG00000123560" "M3"
"ENSG00000123562" "M0"
"ENSG00000123570" "M2"
"ENSG00000123575" "M0"
"ENSG00000123595" "M18"
"ENSG00000123600" "M0"
"ENSG00000123607" "M0"
"ENSG00000123636" "M0"
"ENSG00000123643" "M1"
"ENSG00000123684" "M2"
"ENSG00000123689" "M13"
"ENSG00000123728" "M14"
"ENSG00000123737" "M0"
"ENSG00000123739" "M0"
"ENSG00000123810" "M0"
"ENSG00000123815" "M18"
"ENSG00000123836" "M0"
"ENSG00000123870" "M0"
"ENSG00000123892" "M0"
"ENSG00000123901" "M4"
"ENSG00000123908" "M0"
"ENSG00000123933" "M0"
"ENSG00000123965" "M0"
"ENSG00000123975" "M0"
"ENSG00000123983" "M2"
"ENSG00000123989" "M0"
"ENSG00000123992" "M3"
"ENSG00000123999" "M0"
"ENSG00000124006" "M5"
"ENSG00000124067" "M17"
"ENSG00000124074" "M15"
"ENSG00000124098" "M6"
"ENSG00000124104" "M0"
"ENSG00000124107" "M13"
"ENSG00000124120" "M0"
"ENSG00000124126" "M0"
"ENSG00000124134" "M0"
"ENSG00000124140" "M1"
"ENSG00000124145" "M0"
"ENSG00000124151" "M1"
"ENSG00000124155" "M0"
"ENSG00000124159" "M0"
"ENSG00000124160" "M0"
"ENSG00000124164" "M0"
"ENSG00000124171" "M0"
"ENSG00000124172" "M0"
"ENSG00000124177" "M0"
"ENSG00000124181" "M0"
"ENSG00000124191" "M13"
"ENSG00000124193" "M0"
"ENSG00000124194" "M1"
"ENSG00000124198" "M0"
"ENSG00000124201" "M0"
"ENSG00000124207" "M0"
"ENSG00000124209" "M0"
"ENSG00000124212" "M4"
"ENSG00000124214" "M0"
"ENSG00000124217" "M18"
"ENSG00000124222" "M0"
"ENSG00000124224" "M6"
"ENSG00000124225" "M8"
"ENSG00000124226" "M18"
"ENSG00000124228" "M0"
"ENSG00000124243" "M13"
"ENSG00000124275" "M0"
"ENSG00000124279" "M0"
"ENSG00000124299" "M0"
"ENSG00000124302" "M0"
"ENSG00000124313" "M3"
"ENSG00000124356" "M0"
"ENSG00000124357" "M0"
"ENSG00000124370" "M0"
"ENSG00000124374" "M1"
"ENSG00000124380" "M9"
"ENSG00000124383" "M0"
"ENSG00000124406" "M0"
"ENSG00000124422" "M0"
"ENSG00000124440" "M3"
"ENSG00000124444" "M0"
"ENSG00000124459" "M0"
"ENSG00000124479" "M0"
"ENSG00000124486" "M0"
"ENSG00000124496" "M0"
"ENSG00000124507" "M1"
"ENSG00000124508" "M5"
"ENSG00000124523" "M0"
"ENSG00000124532" "M9"
"ENSG00000124535" "M0"
"ENSG00000124541" "M0"
"ENSG00000124549" "M0"
"ENSG00000124562" "M0"
"ENSG00000124570" "M6"
"ENSG00000124571" "M18"
"ENSG00000124574" "M0"
"ENSG00000124587" "M5"
"ENSG00000124588" "M0"
"ENSG00000124593" "M3"
"ENSG00000124596" "M0"
"ENSG00000124608" "M0"
"ENSG00000124613" "M0"
"ENSG00000124614" "M0"
"ENSG00000124615" "M0"
"ENSG00000124641" "M20"
"ENSG00000124659" "M0"
"ENSG00000124688" "M0"
"ENSG00000124702" "M0"
"ENSG00000124713" "M3"
"ENSG00000124733" "M0"
"ENSG00000124749" "M4"
"ENSG00000124762" "M0"
"ENSG00000124766" "M0"
"ENSG00000124767" "M0"
"ENSG00000124772" "M1"
"ENSG00000124782" "M0"
"ENSG00000124783" "M0"
"ENSG00000124784" "M9"
"ENSG00000124785" "M4"
"ENSG00000124786" "M0"
"ENSG00000124787" "M0"
"ENSG00000124788" "M0"
"ENSG00000124789" "M0"
"ENSG00000124795" "M12"
"ENSG00000124802" "M7"
"ENSG00000124831" "M0"
"ENSG00000124875" "M4"
"ENSG00000124920" "M0"
"ENSG00000124942" "M0"
"ENSG00000125037" "M0"
"ENSG00000125107" "M0"
"ENSG00000125124" "M0"
"ENSG00000125148" "M13"
"ENSG00000125149" "M0"
"ENSG00000125166" "M0"
"ENSG00000125170" "M0"
"ENSG00000125247" "M0"
"ENSG00000125249" "M0"
"ENSG00000125257" "M0"
"ENSG00000125266" "M0"
"ENSG00000125285" "M8"
"ENSG00000125304" "M0"
"ENSG00000125319" "M0"
"ENSG00000125351" "M9"
"ENSG00000125352" "M0"
"ENSG00000125354" "M0"
"ENSG00000125355" "M0"
"ENSG00000125356" "M19"
"ENSG00000125375" "M12"
"ENSG00000125378" "M4"
"ENSG00000125386" "M0"
"ENSG00000125388" "M0"
"ENSG00000125398" "M3"
"ENSG00000125430" "M0"
"ENSG00000125445" "M0"
"ENSG00000125447" "M0"
"ENSG00000125449" "M0"
"ENSG00000125450" "M0"
"ENSG00000125457" "M0"
"ENSG00000125458" "M15"
"ENSG00000125459" "M0"
"ENSG00000125462" "M0"
"ENSG00000125482" "M0"
"ENSG00000125484" "M0"
"ENSG00000125485" "M18"
"ENSG00000125503" "M0"
"ENSG00000125505" "M6"
"ENSG00000125510" "M1"
"ENSG00000125520" "M3"
"ENSG00000125531" "M0"
"ENSG00000125534" "M17"
"ENSG00000125611" "M0"
"ENSG00000125629" "M0"
"ENSG00000125630" "M0"
"ENSG00000125633" "M0"
"ENSG00000125648" "M0"
"ENSG00000125650" "M0"
"ENSG00000125651" "M0"
"ENSG00000125652" "M0"
"ENSG00000125656" "M0"
"ENSG00000125675" "M2"
"ENSG00000125676" "M0"
"ENSG00000125686" "M0"
"ENSG00000125691" "M0"
"ENSG00000125703" "M0"
"ENSG00000125733" "M0"
"ENSG00000125734" "M8"
"ENSG00000125740" "M3"
"ENSG00000125741" "M16"
"ENSG00000125743" "M0"
"ENSG00000125744" "M0"
"ENSG00000125746" "M0"
"ENSG00000125753" "M16"
"ENSG00000125755" "M0"
"ENSG00000125772" "M0"
"ENSG00000125775" "M0"
"ENSG00000125779" "M0"
"ENSG00000125812" "M0"
"ENSG00000125814" "M2"
"ENSG00000125817" "M0"
"ENSG00000125818" "M0"
"ENSG00000125821" "M13"
"ENSG00000125826" "M5"
"ENSG00000125827" "M14"
"ENSG00000125834" "M0"
"ENSG00000125835" "M8"
"ENSG00000125841" "M0"
"ENSG00000125843" "M0"
"ENSG00000125844" "M4"
"ENSG00000125845" "M4"
"ENSG00000125846" "M8"
"ENSG00000125848" "M1"
"ENSG00000125851" "M14"
"ENSG00000125863" "M0"
"ENSG00000125868" "M0"
"ENSG00000125869" "M13"
"ENSG00000125870" "M9"
"ENSG00000125871" "M20"
"ENSG00000125875" "M0"
"ENSG00000125877" "M9"
"ENSG00000125885" "M0"
"ENSG00000125895" "M1"
"ENSG00000125898" "M13"
"ENSG00000125901" "M0"
"ENSG00000125912" "M0"
"ENSG00000125931" "M6"
"ENSG00000125944" "M0"
"ENSG00000125945" "M12"
"ENSG00000125952" "M0"
"ENSG00000125962" "M0"
"ENSG00000125966" "M1"
"ENSG00000125967" "M5"
"ENSG00000125968" "M4"
"ENSG00000125970" "M0"
"ENSG00000125971" "M0"
"ENSG00000125977" "M18"
"ENSG00000125991" "M0"
"ENSG00000125995" "M0"
"ENSG00000126001" "M0"
"ENSG00000126003" "M0"
"ENSG00000126005" "M14"
"ENSG00000126012" "M0"
"ENSG00000126016" "M0"
"ENSG00000126062" "M0"
"ENSG00000126067" "M0"
"ENSG00000126070" "M8"
"ENSG00000126088" "M18"
"ENSG00000126091" "M0"
"ENSG00000126106" "M0"
"ENSG00000126107" "M0"
"ENSG00000126214" "M0"
"ENSG00000126215" "M5"
"ENSG00000126216" "M0"
"ENSG00000126217" "M1"
"ENSG00000126226" "M0"
"ENSG00000126243" "M0"
"ENSG00000126247" "M6"
"ENSG00000126249" "M0"
"ENSG00000126254" "M18"
"ENSG00000126259" "M0"
"ENSG00000126261" "M0"
"ENSG00000126267" "M0"
"ENSG00000126351" "M3"
"ENSG00000126368" "M5"
"ENSG00000126391" "M8"
"ENSG00000126432" "M0"
"ENSG00000126453" "M0"
"ENSG00000126456" "M8"
"ENSG00000126457" "M0"
"ENSG00000126458" "M0"
"ENSG00000126461" "M0"
"ENSG00000126464" "M17"
"ENSG00000126500" "M0"
"ENSG00000126522" "M0"
"ENSG00000126524" "M0"
"ENSG00000126581" "M0"
"ENSG00000126583" "M3"
"ENSG00000126602" "M0"
"ENSG00000126603" "M8"
"ENSG00000126653" "M9"
"ENSG00000126698" "M0"
"ENSG00000126705" "M0"
"ENSG00000126709" "M0"
"ENSG00000126733" "M1"
"ENSG00000126746" "M0"
"ENSG00000126749" "M0"
"ENSG00000126756" "M0"
"ENSG00000126767" "M4"
"ENSG00000126768" "M0"
"ENSG00000126773" "M0"
"ENSG00000126775" "M0"
"ENSG00000126777" "M0"
"ENSG00000126785" "M4"
"ENSG00000126787" "M11"
"ENSG00000126790" "M5"
"ENSG00000126803" "M20"
"ENSG00000126804" "M0"
"ENSG00000126814" "M0"
"ENSG00000126821" "M0"
"ENSG00000126822" "M16"
"ENSG00000126858" "M0"
"ENSG00000126870" "M0"
"ENSG00000126878" "M0"
"ENSG00000126883" "M0"
"ENSG00000126903" "M0"
"ENSG00000126934" "M0"
"ENSG00000126945" "M0"
"ENSG00000126947" "M0"
"ENSG00000126950" "M2"
"ENSG00000126953" "M0"
"ENSG00000126970" "M0"
"ENSG00000127022" "M0"
"ENSG00000127054" "M0"
"ENSG00000127080" "M8"
"ENSG00000127081" "M0"
"ENSG00000127084" "M0"
"ENSG00000127124" "M0"
"ENSG00000127125" "M0"
"ENSG00000127152" "M14"
"ENSG00000127184" "M0"
"ENSG00000127191" "M8"
"ENSG00000127220" "M3"
"ENSG00000127241" "M0"
"ENSG00000127252" "M1"
"ENSG00000127311" "M6"
"ENSG00000127314" "M0"
"ENSG00000127328" "M0"
"ENSG00000127334" "M7"
"ENSG00000127337" "M0"
"ENSG00000127364" "M2"
"ENSG00000127366" "M0"
"ENSG00000127415" "M0"
"ENSG00000127418" "M6"
"ENSG00000127419" "M5"
"ENSG00000127445" "M0"
"ENSG00000127452" "M0"
"ENSG00000127463" "M0"
"ENSG00000127481" "M0"
"ENSG00000127483" "M0"
"ENSG00000127511" "M0"
"ENSG00000127526" "M0"
"ENSG00000127527" "M0"
"ENSG00000127528" "M4"
"ENSG00000127540" "M0"
"ENSG00000127554" "M15"
"ENSG00000127561" "M1"
"ENSG00000127564" "M0"
"ENSG00000127578" "M0"
"ENSG00000127580" "M5"
"ENSG00000127585" "M1"
"ENSG00000127586" "M0"
"ENSG00000127603" "M0"
"ENSG00000127616" "M0"
"ENSG00000127663" "M0"
"ENSG00000127804" "M15"
"ENSG00000127837" "M0"
"ENSG00000127838" "M0"
"ENSG00000127863" "M4"
"ENSG00000127870" "M0"
"ENSG00000127884" "M3"
"ENSG00000127914" "M2"
"ENSG00000127920" "M0"
"ENSG00000127922" "M9"
"ENSG00000127946" "M0"
"ENSG00000127947" "M0"
"ENSG00000127948" "M0"
"ENSG00000127952" "M0"
"ENSG00000127955" "M0"
"ENSG00000127957" "M8"
"ENSG00000127980" "M0"
"ENSG00000127989" "M12"
"ENSG00000127990" "M14"
"ENSG00000127993" "M0"
"ENSG00000127995" "M0"
"ENSG00000128000" "M0"
"ENSG00000128011" "M1"
"ENSG00000128016" "M3"
"ENSG00000128039" "M13"
"ENSG00000128045" "M18"
"ENSG00000128050" "M0"
"ENSG00000128059" "M0"
"ENSG00000128159" "M0"
"ENSG00000128165" "M8"
"ENSG00000128185" "M0"
"ENSG00000128191" "M0"
"ENSG00000128203" "M6"
"ENSG00000128228" "M0"
"ENSG00000128245" "M0"
"ENSG00000128253" "M0"
"ENSG00000128266" "M0"
"ENSG00000128268" "M1"
"ENSG00000128272" "M8"
"ENSG00000128283" "M17"
"ENSG00000128294" "M0"
"ENSG00000128298" "M0"
"ENSG00000128309" "M0"
"ENSG00000128311" "M0"
"ENSG00000128335" "M0"
"ENSG00000128342" "M6"
"ENSG00000128346" "M0"
"ENSG00000128463" "M0"
"ENSG00000128482" "M0"
"ENSG00000128487" "M0"
"ENSG00000128512" "M20"
"ENSG00000128513" "M0"
"ENSG00000128524" "M0"
"ENSG00000128534" "M12"
"ENSG00000128536" "M0"
"ENSG00000128563" "M15"
"ENSG00000128564" "M6"
"ENSG00000128567" "M16"
"ENSG00000128573" "M0"
"ENSG00000128578" "M2"
"ENSG00000128581" "M0"
"ENSG00000128585" "M0"
"ENSG00000128590" "M20"
"ENSG00000128591" "M0"
"ENSG00000128594" "M15"
"ENSG00000128595" "M4"
"ENSG00000128596" "M0"
"ENSG00000128602" "M0"
"ENSG00000128606" "M4"
"ENSG00000128607" "M0"
"ENSG00000128609" "M14"
"ENSG00000128617" "M0"
"ENSG00000128626" "M0"
"ENSG00000128641" "M0"
"ENSG00000128645" "M0"
"ENSG00000128652" "M20"
"ENSG00000128654" "M0"
"ENSG00000128656" "M6"
"ENSG00000128683" "M0"
"ENSG00000128694" "M0"
"ENSG00000128699" "M9"
"ENSG00000128708" "M12"
"ENSG00000128709" "M20"
"ENSG00000128731" "M0"
"ENSG00000128739" "M0"
"ENSG00000128789" "M0"
"ENSG00000128791" "M4"
"ENSG00000128829" "M6"
"ENSG00000128849" "M0"
"ENSG00000128872" "M1"
"ENSG00000128881" "M0"
"ENSG00000128891" "M0"
"ENSG00000128908" "M0"
"ENSG00000128915" "M0"
"ENSG00000128923" "M7"
"ENSG00000128928" "M0"
"ENSG00000128944" "M11"
"ENSG00000128951" "M0"
"ENSG00000128965" "M8"
"ENSG00000128973" "M0"
"ENSG00000128989" "M0"
"ENSG00000129003" "M0"
"ENSG00000129007" "M0"
"ENSG00000129009" "M4"
"ENSG00000129028" "M0"
"ENSG00000129038" "M6"
"ENSG00000129055" "M0"
"ENSG00000129071" "M0"
"ENSG00000129083" "M0"
"ENSG00000129084" "M0"
"ENSG00000129103" "M0"
"ENSG00000129116" "M8"
"ENSG00000129128" "M14"
"ENSG00000129158" "M0"
"ENSG00000129159" "M1"
"ENSG00000129187" "M0"
"ENSG00000129194" "M0"
"ENSG00000129195" "M11"
"ENSG00000129197" "M0"
"ENSG00000129219" "M17"
"ENSG00000129235" "M0"
"ENSG00000129244" "M3"
"ENSG00000129245" "M8"
"ENSG00000129250" "M0"
"ENSG00000129255" "M0"
"ENSG00000129282" "M0"
"ENSG00000129292" "M0"
"ENSG00000129295" "M7"
"ENSG00000129315" "M0"
"ENSG00000129317" "M2"
"ENSG00000129347" "M0"
"ENSG00000129351" "M0"
"ENSG00000129353" "M0"
"ENSG00000129355" "M1"
"ENSG00000129422" "M0"
"ENSG00000129437" "M0"
"ENSG00000129460" "M19"
"ENSG00000129472" "M0"
"ENSG00000129473" "M0"
"ENSG00000129474" "M18"
"ENSG00000129480" "M0"
"ENSG00000129484" "M0"
"ENSG00000129493" "M0"
"ENSG00000129514" "M0"
"ENSG00000129515" "M0"
"ENSG00000129518" "M0"
"ENSG00000129521" "M0"
"ENSG00000129534" "M0"
"ENSG00000129559" "M0"
"ENSG00000129562" "M0"
"ENSG00000129566" "M6"
"ENSG00000129595" "M0"
"ENSG00000129596" "M0"
"ENSG00000129625" "M0"
"ENSG00000129636" "M0"
"ENSG00000129646" "M3"
"ENSG00000129654" "M0"
"ENSG00000129657" "M0"
"ENSG00000129675" "M0"
"ENSG00000129680" "M0"
"ENSG00000129682" "M14"
"ENSG00000129691" "M0"
"ENSG00000129696" "M0"
"ENSG00000129757" "M0"
"ENSG00000129824" "M3"
"ENSG00000129911" "M0"
"ENSG00000129925" "M8"
"ENSG00000129932" "M0"
"ENSG00000129933" "M0"
"ENSG00000129946" "M3"
"ENSG00000129951" "M0"
"ENSG00000129968" "M0"
"ENSG00000129990" "M1"
"ENSG00000129993" "M0"
"ENSG00000130005" "M0"
"ENSG00000130021" "M0"
"ENSG00000130023" "M0"
"ENSG00000130024" "M0"
"ENSG00000130052" "M14"
"ENSG00000130054" "M0"
"ENSG00000130055" "M0"
"ENSG00000130066" "M0"
"ENSG00000130119" "M0"
"ENSG00000130147" "M0"
"ENSG00000130150" "M14"
"ENSG00000130158" "M3"
"ENSG00000130159" "M0"
"ENSG00000130164" "M11"
"ENSG00000130165" "M0"
"ENSG00000130175" "M0"
"ENSG00000130176" "M16"
"ENSG00000130177" "M0"
"ENSG00000130193" "M0"
"ENSG00000130202" "M6"
"ENSG00000130203" "M4"
"ENSG00000130204" "M0"
"ENSG00000130222" "M15"
"ENSG00000130224" "M12"
"ENSG00000130226" "M20"
"ENSG00000130227" "M0"
"ENSG00000130244" "M0"
"ENSG00000130254" "M0"
"ENSG00000130255" "M19"
"ENSG00000130287" "M0"
"ENSG00000130294" "M3"
"ENSG00000130299" "M6"
"ENSG00000130303" "M6"
"ENSG00000130304" "M6"
"ENSG00000130305" "M0"
"ENSG00000130309" "M0"
"ENSG00000130311" "M0"
"ENSG00000130312" "M0"
"ENSG00000130313" "M0"
"ENSG00000130332" "M0"
"ENSG00000130338" "M0"
"ENSG00000130340" "M0"
"ENSG00000130347" "M0"
"ENSG00000130348" "M0"
"ENSG00000130349" "M0"
"ENSG00000130363" "M20"
"ENSG00000130382" "M0"
"ENSG00000130396" "M0"
"ENSG00000130402" "M8"
"ENSG00000130413" "M0"
"ENSG00000130414" "M0"
"ENSG00000130429" "M0"
"ENSG00000130449" "M0"
"ENSG00000130475" "M3"
"ENSG00000130477" "M1"
"ENSG00000130479" "M17"
"ENSG00000130489" "M0"
"ENSG00000130508" "M16"
"ENSG00000130511" "M17"
"ENSG00000130513" "M0"
"ENSG00000130517" "M8"
"ENSG00000130518" "M0"
"ENSG00000130520" "M0"
"ENSG00000130522" "M6"
"ENSG00000130529" "M3"
"ENSG00000130540" "M10"
"ENSG00000130544" "M0"
"ENSG00000130558" "M1"
"ENSG00000130559" "M0"
"ENSG00000130560" "M0"
"ENSG00000130584" "M17"
"ENSG00000130589" "M5"
"ENSG00000130590" "M0"
"ENSG00000130600" "M4"
"ENSG00000130635" "M4"
"ENSG00000130638" "M0"
"ENSG00000130640" "M3"
"ENSG00000130643" "M1"
"ENSG00000130653" "M0"
"ENSG00000130669" "M0"
"ENSG00000130684" "M5"
"ENSG00000130695" "M0"
"ENSG00000130699" "M0"
"ENSG00000130702" "M5"
"ENSG00000130703" "M0"
"ENSG00000130706" "M8"
"ENSG00000130707" "M0"
"ENSG00000130711" "M0"
"ENSG00000130713" "M0"
"ENSG00000130714" "M0"
"ENSG00000130717" "M0"
"ENSG00000130720" "M6"
"ENSG00000130723" "M0"
"ENSG00000130724" "M0"
"ENSG00000130725" "M0"
"ENSG00000130726" "M0"
"ENSG00000130731" "M0"
"ENSG00000130733" "M17"
"ENSG00000130734" "M15"
"ENSG00000130741" "M0"
"ENSG00000130748" "M0"
"ENSG00000130749" "M0"
"ENSG00000130751" "M0"
"ENSG00000130758" "M3"
"ENSG00000130764" "M0"
"ENSG00000130766" "M15"
"ENSG00000130770" "M0"
"ENSG00000130772" "M0"
"ENSG00000130779" "M0"
"ENSG00000130787" "M0"
"ENSG00000130803" "M0"
"ENSG00000130811" "M15"
"ENSG00000130813" "M1"
"ENSG00000130816" "M0"
"ENSG00000130818" "M0"
"ENSG00000130821" "M5"
"ENSG00000130822" "M1"
"ENSG00000130826" "M18"
"ENSG00000130827" "M8"
"ENSG00000130830" "M1"
"ENSG00000130844" "M0"
"ENSG00000130856" "M13"
"ENSG00000130876" "M13"
"ENSG00000130881" "M0"
"ENSG00000130921" "M18"
"ENSG00000130935" "M9"
"ENSG00000130939" "M0"
"ENSG00000130940" "M0"
"ENSG00000130956" "M6"
"ENSG00000130958" "M8"
"ENSG00000130962" "M0"
"ENSG00000130985" "M0"
"ENSG00000131002" "M3"
"ENSG00000131013" "M9"
"ENSG00000131016" "M0"
"ENSG00000131018" "M2"
"ENSG00000131019" "M13"
"ENSG00000131023" "M0"
"ENSG00000131037" "M1"
"ENSG00000131043" "M0"
"ENSG00000131044" "M0"
"ENSG00000131051" "M0"
"ENSG00000131061" "M0"
