Ensembl,Module
ENSG00000064787,5_Voineagu
ENSG00000124243,12_Voineagu
ENSG00000124243,18_Voineagu
ENSG00000060982,17_Voineagu
ENSG00000105552,10_Voineagu
ENSG00000107949,13_Voineagu
ENSG00000107949,2_Voineagu
ENSG00000107949,10_Voineagu
ENSG00000107949,2_Voineagu
ENSG00000114200,14_Voineagu
ENSG00000248098,6_Voineagu
ENSG00000103507,7_Voineagu
ENSG00000119866,2_Voineagu
ENSG00000119866,7_Voineagu
ENSG00000119866,17_Voineagu
ENSG00000127152,1_Voineagu
ENSG00000171791,10_Voineagu
ENSG00000171552,7_Voineagu
ENSG00000099968,7_Voineagu
ENSG00000129473,7_Voineagu
ENSG00000113916,16_Voineagu
ENSG00000106635,17_Voineagu
ENSG00000106635,8_Voineagu
ENSG00000099385,10_Voineagu
ENSG00000116128,7_Voineagu
ENSG00000029363,1_Voineagu
ENSG00000029363,17_Voineagu
ENSG00000183337,7_Voineagu
ENSG00000186716,7_Voineagu
ENSG00000074582,2_Voineagu
ENSG00000176697,3_Voineagu
ENSG00000176697,8_Voineagu
ENSG00000126581,2_Voineagu
ENSG00000105829,17_Voineagu
ENSG00000133169,17_Voineagu
ENSG00000133134,17_Voineagu
ENSG00000103429,9_Voineagu
ENSG00000275618,9_Voineagu
ENSG00000182492,13_Voineagu
ENSG00000198908,17_Voineagu
ENSG00000185963,7_Voineagu
ENSG00000015475,2_Voineagu
ENSG00000136717,5_Voineagu
ENSG00000136717,14_Voineagu
ENSG00000110330,7_Voineagu
ENSG00000023445,4_Voineagu
ENSG00000115760,6_Voineagu
ENSG00000134897,12_Voineagu
ENSG00000166619,7_Voineagu
ENSG00000108578,7_Voineagu
ENSG00000135441,7_Voineagu
ENSG00000106605,2_Voineagu
ENSG00000090013,7_Voineagu
ENSG00000117475,4_Voineagu
ENSG00000153162,3_Voineagu
ENSG00000101144,10_Voineagu
ENSG00000204217,17_Voineagu
ENSG00000113734,17_Voineagu
ENSG00000140299,16_Voineagu
ENSG00000176171,8_Voineagu
ENSG00000104765,17_Voineagu
ENSG00000176720,14_Voineagu
ENSG00000183336,9_Voineagu
ENSG00000183336,3_Voineagu
ENSG00000163170,2_Voineagu
ENSG00000163170,2_Voineagu
ENSG00000261236,18_Voineagu
ENSG00000285301,18_Voineagu
ENSG00000172331,17_Voineagu
ENSG00000137274,7_Voineagu
ENSG00000230678,7_Voineagu
ENSG00000234704,7_Voineagu
ENSG00000215077,7_Voineagu
ENSG00000234507,7_Voineagu
ENSG00000236227,7_Voineagu
