"Ensembl" "moduleColor" "moduleLabel"
"ENSG00000065357" "grey" "M0"
"ENSG00000065413" "grey" "M0"
"ENSG00000065427" "royalblue" "M9"
"ENSG00000065457" "red" "M14"
"ENSG00000065485" "grey60" "M6"
"ENSG00000065491" "grey" "M0"
"ENSG00000065518" "grey" "M0"
"ENSG00000065526" "grey" "M0"
"ENSG00000065548" "grey" "M0"
"ENSG00000065559" "grey" "M0"
"ENSG00000065600" "purple" "M18"
"ENSG00000065609" "tan" "M2"
"ENSG00000065613" "cyan" "M3"
"ENSG00000065615" "red" "M14"
"ENSG00000065665" "grey" "M0"
"ENSG00000065675" "grey" "M0"
"ENSG00000065717" "cyan" "M3"
"ENSG00000065802" "grey" "M0"
"ENSG00000065809" "grey" "M0"
"ENSG00000065833" "grey" "M0"
"ENSG00000065882" "green" "M13"
"ENSG00000065883" "grey" "M0"
"ENSG00000065911" "grey" "M0"
"ENSG00000065923" "green" "M13"
"ENSG00000065970" "grey" "M0"
"ENSG00000065978" "grey" "M0"
"ENSG00000065989" "cyan" "M3"
"ENSG00000066027" "grey" "M0"
"ENSG00000066032" "tan" "M2"
"ENSG00000066044" "grey" "M0"
"ENSG00000066084" "grey" "M0"
"ENSG00000066117" "grey" "M0"
"ENSG00000066135" "grey" "M0"
"ENSG00000066136" "grey" "M0"
"ENSG00000066230" "grey" "M0"
"ENSG00000066248" "grey" "M0"
"ENSG00000066279" "brown" "M11"
"ENSG00000066322" "grey" "M0"
"ENSG00000066379" "royalblue" "M9"
"ENSG00000066382" "grey" "M0"
"ENSG00000066422" "grey" "M0"
"ENSG00000066427" "grey" "M0"
"ENSG00000066455" "grey" "M0"
"ENSG00000066468" "grey" "M0"
"ENSG00000066557" "grey" "M0"
"ENSG00000066583" "grey" "M0"
"ENSG00000066629" "royalblue" "M9"
"ENSG00000066651" "grey" "M0"
"ENSG00000066654" "grey" "M0"
"ENSG00000066697" "grey" "M0"
"ENSG00000066735" "grey" "M0"
"ENSG00000066739" "grey" "M0"
"ENSG00000066777" "grey" "M0"
"ENSG00000066827" "grey" "M0"
"ENSG00000066855" "purple" "M18"
"ENSG00000066923" "grey" "M0"
"ENSG00000066926" "grey" "M0"
"ENSG00000066933" "tan" "M2"
"ENSG00000067048" "cyan" "M3"
"ENSG00000067057" "turquoise" "M1"
"ENSG00000067064" "tan" "M2"
"ENSG00000067082" "grey60" "M6"
"ENSG00000067113" "grey" "M0"
"ENSG00000067141" "grey" "M0"
"ENSG00000067167" "grey" "M0"
"ENSG00000067177" "green" "M13"
"ENSG00000067182" "magenta" "M17"
"ENSG00000067191" "grey" "M0"
"ENSG00000067208" "lightgreen" "M7"
"ENSG00000067221" "tan" "M2"
"ENSG00000067225" "grey" "M0"
"ENSG00000067248" "red" "M14"
"ENSG00000067334" "grey" "M0"
"ENSG00000067365" "grey" "M0"
"ENSG00000067369" "grey" "M0"
"ENSG00000067445" "grey" "M0"
"ENSG00000067533" "grey" "M0"
"ENSG00000067560" "grey" "M0"
"ENSG00000067596" "grey" "M0"
"ENSG00000067601" "green" "M13"
"ENSG00000067606" "turquoise" "M1"
"ENSG00000067646" "cyan" "M3"
"ENSG00000067704" "grey" "M0"
"ENSG00000067715" "tan" "M2"
"ENSG00000067798" "tan" "M2"
"ENSG00000067829" "grey" "M0"
"ENSG00000067836" "grey" "M0"
"ENSG00000067840" "grey" "M0"
"ENSG00000067842" "turquoise" "M1"
"ENSG00000067900" "grey" "M0"
"ENSG00000067955" "purple" "M18"
"ENSG00000067992" "grey" "M0"
"ENSG00000068001" "grey" "M0"
"ENSG00000068024" "grey" "M0"
"ENSG00000068028" "grey" "M0"
"ENSG00000068078" "grey" "M0"
"ENSG00000068097" "grey" "M0"
"ENSG00000068120" "grey" "M0"
"ENSG00000068137" "lightyellow" "M8"
"ENSG00000068305" "grey" "M0"
"ENSG00000068308" "grey" "M0"
"ENSG00000068323" "grey60" "M6"
"ENSG00000068354" "grey" "M0"
"ENSG00000068366" "tan" "M2"
"ENSG00000068383" "cyan" "M3"
"ENSG00000068394" "grey" "M0"
"ENSG00000068400" "grey" "M0"
"ENSG00000068438" "grey" "M0"
"ENSG00000068489" "grey" "M0"
"ENSG00000068615" "tan" "M2"
"ENSG00000068650" "grey" "M0"
"ENSG00000068654" "grey" "M0"
"ENSG00000068697" "grey" "M0"
"ENSG00000068724" "grey" "M0"
"ENSG00000068745" "grey" "M0"
"ENSG00000068784" "salmon" "M20"
"ENSG00000068793" "grey" "M0"
"ENSG00000068796" "grey" "M0"
"ENSG00000068831" "turquoise" "M1"
"ENSG00000068878" "grey" "M0"
"ENSG00000068885" "yellow" "M12"
"ENSG00000068903" "grey" "M0"
"ENSG00000068912" "grey" "M0"
"ENSG00000068971" "grey" "M0"
"ENSG00000069020" "turquoise" "M1"
"ENSG00000069188" "grey" "M0"
"ENSG00000069248" "grey" "M0"
"ENSG00000069275" "grey" "M0"
"ENSG00000069329" "grey" "M0"
"ENSG00000069345" "grey" "M0"
"ENSG00000069399" "grey60" "M6"
"ENSG00000069424" "turquoise" "M1"
"ENSG00000069431" "midnightblue" "M4"
"ENSG00000069493" "grey" "M0"
"ENSG00000069509" "grey" "M0"
"ENSG00000069535" "grey" "M0"
"ENSG00000069667" "red" "M14"
"ENSG00000069696" "black" "M15"
"ENSG00000069702" "grey" "M0"
"ENSG00000069712" "tan" "M2"
"ENSG00000069849" "grey" "M0"
"ENSG00000069869" "grey" "M0"
"ENSG00000069943" "cyan" "M3"
"ENSG00000069956" "grey" "M0"
"ENSG00000069966" "turquoise" "M1"
"ENSG00000069998" "grey" "M0"
"ENSG00000070010" "grey" "M0"
"ENSG00000070018" "grey" "M0"
"ENSG00000070031" "grey" "M0"
"ENSG00000070047" "grey" "M0"
"ENSG00000070061" "grey" "M0"
"ENSG00000070081" "red" "M14"
"ENSG00000070087" "grey" "M0"
"ENSG00000070182" "grey" "M0"
"ENSG00000070214" "grey" "M0"
"ENSG00000070269" "grey" "M0"
"ENSG00000070366" "grey" "M0"
"ENSG00000070367" "grey" "M0"
"ENSG00000070371" "grey" "M0"
"ENSG00000070404" "grey" "M0"
"ENSG00000070413" "grey" "M0"
"ENSG00000070423" "grey" "M0"
"ENSG00000070444" "grey" "M0"
"ENSG00000070476" "grey" "M0"
"ENSG00000070495" "grey" "M0"
"ENSG00000070501" "royalblue" "M9"
"ENSG00000070540" "turquoise" "M1"
"ENSG00000070610" "grey" "M0"
"ENSG00000070614" "grey" "M0"
"ENSG00000070669" "black" "M15"
"ENSG00000070718" "grey" "M0"
"ENSG00000070756" "grey" "M0"
"ENSG00000070761" "grey" "M0"
"ENSG00000070770" "grey" "M0"
"ENSG00000070778" "royalblue" "M9"
"ENSG00000070785" "grey" "M0"
"ENSG00000070808" "grey" "M0"
"ENSG00000070814" "grey" "M0"
"ENSG00000070831" "grey" "M0"
"ENSG00000070882" "grey" "M0"
"ENSG00000070950" "yellow" "M12"
"ENSG00000070961" "grey" "M0"
"ENSG00000071051" "grey" "M0"
"ENSG00000071054" "grey" "M0"
"ENSG00000071073" "turquoise" "M1"
"ENSG00000071082" "grey" "M0"
"ENSG00000071127" "grey" "M0"
"ENSG00000071189" "grey" "M0"
"ENSG00000071242" "grey" "M0"
"ENSG00000071243" "grey" "M0"
"ENSG00000071246" "grey" "M0"
"ENSG00000071282" "grey" "M0"
"ENSG00000071462" "grey" "M0"
"ENSG00000071537" "grey" "M0"
"ENSG00000071539" "brown" "M11"
"ENSG00000071553" "grey" "M0"
"ENSG00000071564" "lightyellow" "M8"
"ENSG00000071575" "tan" "M2"
"ENSG00000071626" "grey" "M0"
"ENSG00000071655" "grey" "M0"
"ENSG00000071794" "blue" "M10"
"ENSG00000071859" "purple" "M18"
"ENSG00000071889" "grey" "M0"
"ENSG00000071894" "cyan" "M3"
"ENSG00000071967" "midnightblue" "M4"
"ENSG00000071994" "grey" "M0"
"ENSG00000072041" "grey" "M0"
"ENSG00000072042" "grey" "M0"
"ENSG00000072062" "turquoise" "M1"
"ENSG00000072071" "turquoise" "M1"
"ENSG00000072110" "pink" "M16"
"ENSG00000072121" "grey" "M0"
"ENSG00000072133" "grey" "M0"
"ENSG00000072134" "grey" "M0"
"ENSG00000072135" "grey" "M0"
"ENSG00000072182" "grey" "M0"
"ENSG00000072195" "lightcyan" "M5"
"ENSG00000072210" "grey" "M0"
"ENSG00000072274" "pink" "M16"
"ENSG00000072310" "green" "M13"
"ENSG00000072364" "grey" "M0"
"ENSG00000072401" "red" "M14"
"ENSG00000072415" "grey" "M0"
"ENSG00000072422" "yellow" "M12"
"ENSG00000072501" "grey" "M0"
"ENSG00000072506" "royalblue" "M9"
"ENSG00000072518" "grey" "M0"
"ENSG00000072571" "brown" "M11"
"ENSG00000072609" "grey" "M0"
"ENSG00000072682" "midnightblue" "M4"
"ENSG00000072736" "purple" "M18"
"ENSG00000072756" "yellow" "M12"
"ENSG00000072778" "lightcyan" "M5"
"ENSG00000072786" "grey60" "M6"
"ENSG00000072803" "grey" "M0"
"ENSG00000072832" "grey" "M0"
"ENSG00000072840" "grey" "M0"
"ENSG00000072849" "grey" "M0"
"ENSG00000072864" "grey" "M0"
"ENSG00000072954" "grey" "M0"
"ENSG00000072958" "grey" "M0"
"ENSG00000073008" "grey" "M0"
"ENSG00000073009" "lightcyan" "M5"
"ENSG00000073050" "purple" "M18"
"ENSG00000073060" "grey" "M0"
"ENSG00000073111" "brown" "M11"
"ENSG00000073150" "turquoise" "M1"
"ENSG00000073169" "lightcyan" "M5"
"ENSG00000073417" "green" "M13"
"ENSG00000073464" "tan" "M2"
"ENSG00000073536" "grey" "M0"
"ENSG00000073578" "grey" "M0"
"ENSG00000073584" "grey" "M0"
"ENSG00000073605" "grey" "M0"
"ENSG00000073614" "grey" "M0"
"ENSG00000073670" "turquoise" "M1"
"ENSG00000073711" "tan" "M2"
"ENSG00000073712" "purple" "M18"
"ENSG00000073792" "grey" "M0"
"ENSG00000073803" "turquoise" "M1"
"ENSG00000073849" "grey" "M0"
"ENSG00000073910" "turquoise" "M1"
"ENSG00000073921" "grey" "M0"
"ENSG00000073969" "red" "M14"
"ENSG00000074047" "cyan" "M3"
"ENSG00000074054" "grey" "M0"
"ENSG00000074071" "grey" "M0"
"ENSG00000074181" "magenta" "M17"
"ENSG00000074201" "grey" "M0"
"ENSG00000074211" "tan" "M2"
"ENSG00000074219" "grey" "M0"
"ENSG00000074266" "purple" "M18"
"ENSG00000074276" "grey" "M0"
"ENSG00000074317" "turquoise" "M1"
"ENSG00000074319" "grey" "M0"
"ENSG00000074356" "grey" "M0"
"ENSG00000074410" "grey" "M0"
"ENSG00000074527" "grey" "M0"
"ENSG00000074582" "grey" "M0"
"ENSG00000074590" "greenyellow" "M19"
"ENSG00000074603" "grey" "M0"
"ENSG00000074621" "grey" "M0"
"ENSG00000074657" "grey" "M0"
"ENSG00000074695" "pink" "M16"
"ENSG00000074696" "grey" "M0"
"ENSG00000074755" "grey" "M0"
"ENSG00000074800" "grey" "M0"
"ENSG00000074842" "grey" "M0"
"ENSG00000074855" "cyan" "M3"
"ENSG00000074935" "lightgreen" "M7"
"ENSG00000074964" "grey" "M0"
"ENSG00000075035" "turquoise" "M1"
"ENSG00000075043" "green" "M13"
"ENSG00000075089" "royalblue" "M9"
"ENSG00000075131" "grey" "M0"
"ENSG00000075142" "grey" "M0"
"ENSG00000075151" "grey" "M0"
"ENSG00000075188" "grey" "M0"
"ENSG00000075213" "grey" "M0"
"ENSG00000075218" "brown" "M11"
"ENSG00000075223" "grey" "M0"
"ENSG00000075234" "grey" "M0"
"ENSG00000075239" "grey" "M0"
"ENSG00000075240" "grey" "M0"
"ENSG00000075275" "grey" "M0"
"ENSG00000075292" "grey" "M0"
"ENSG00000075303" "tan" "M2"
"ENSG00000075336" "grey" "M0"
"ENSG00000075340" "turquoise" "M1"
"ENSG00000075391" "tan" "M2"
"ENSG00000075399" "grey" "M0"
"ENSG00000075407" "grey" "M0"
"ENSG00000075413" "grey60" "M6"
"ENSG00000075415" "grey" "M0"
"ENSG00000075420" "grey" "M0"
"ENSG00000075426" "lightyellow" "M8"
"ENSG00000075429" "grey" "M0"
"ENSG00000075461" "grey" "M0"
"ENSG00000075539" "grey" "M0"
"ENSG00000075568" "grey" "M0"
"ENSG00000075618" "grey60" "M6"
"ENSG00000075624" "grey" "M0"
"ENSG00000075702" "brown" "M11"
"ENSG00000075711" "grey" "M0"
"ENSG00000075785" "grey" "M0"
"ENSG00000075790" "brown" "M11"
"ENSG00000075826" "lightcyan" "M5"
"ENSG00000075856" "grey" "M0"
"ENSG00000075891" "yellow" "M12"
"ENSG00000075914" "grey" "M0"
"ENSG00000075945" "tan" "M2"
"ENSG00000075975" "purple" "M18"
"ENSG00000076003" "grey" "M0"
"ENSG00000076043" "grey" "M0"
"ENSG00000076053" "grey" "M0"
"ENSG00000076067" "magenta" "M17"
"ENSG00000076108" "grey" "M0"
"ENSG00000076201" "grey" "M0"
"ENSG00000076242" "red" "M14"
"ENSG00000076248" "grey" "M0"
"ENSG00000076321" "grey" "M0"
"ENSG00000076344" "cyan" "M3"
"ENSG00000076356" "grey" "M0"
"ENSG00000076382" "brown" "M11"
"ENSG00000076513" "grey" "M0"
"ENSG00000076554" "grey" "M0"
"ENSG00000076555" "lightgreen" "M7"
"ENSG00000076604" "grey" "M0"
"ENSG00000076641" "turquoise" "M1"
"ENSG00000076650" "grey" "M0"
"ENSG00000076662" "grey" "M0"
"ENSG00000076685" "grey" "M0"
"ENSG00000076706" "grey" "M0"
"ENSG00000076716" "lightyellow" "M8"
"ENSG00000076826" "cyan" "M3"
"ENSG00000076864" "turquoise" "M1"
"ENSG00000076924" "black" "M15"
"ENSG00000076928" "grey" "M0"
"ENSG00000076984" "grey" "M0"
"ENSG00000077044" "grey" "M0"
"ENSG00000077063" "tan" "M2"
"ENSG00000077080" "turquoise" "M1"
"ENSG00000077092" "grey" "M0"
"ENSG00000077097" "grey" "M0"
"ENSG00000077147" "grey" "M0"
"ENSG00000077150" "magenta" "M17"
"ENSG00000077152" "brown" "M11"
"ENSG00000077157" "tan" "M2"
"ENSG00000077232" "grey" "M0"
"ENSG00000077235" "grey" "M0"
"ENSG00000077254" "grey" "M0"
"ENSG00000077264" "tan" "M2"
"ENSG00000077279" "tan" "M2"
"ENSG00000077312" "grey" "M0"
"ENSG00000077348" "grey" "M0"
"ENSG00000077380" "grey" "M0"
"ENSG00000077454" "lightcyan" "M5"
"ENSG00000077458" "grey" "M0"
"ENSG00000077463" "lightyellow" "M8"
"ENSG00000077514" "grey" "M0"
"ENSG00000077522" "grey" "M0"
"ENSG00000077549" "grey" "M0"
"ENSG00000077585" "grey" "M0"
"ENSG00000077616" "tan" "M2"
"ENSG00000077684" "grey" "M0"
"ENSG00000077721" "grey" "M0"
"ENSG00000077782" "grey" "M0"
"ENSG00000077809" "grey" "M0"
"ENSG00000077942" "midnightblue" "M4"
"ENSG00000077943" "midnightblue" "M4"
"ENSG00000078018" "grey" "M0"
"ENSG00000078043" "grey" "M0"
"ENSG00000078053" "tan" "M2"
"ENSG00000078061" "lightyellow" "M8"
"ENSG00000078070" "lightgreen" "M7"
"ENSG00000078098" "red" "M14"
"ENSG00000078114" "grey" "M0"
"ENSG00000078124" "grey" "M0"
"ENSG00000078140" "grey" "M0"
"ENSG00000078142" "grey" "M0"
"ENSG00000078177" "red" "M14"
"ENSG00000078237" "royalblue" "M9"
"ENSG00000078246" "grey" "M0"
"ENSG00000078269" "grey" "M0"
"ENSG00000078295" "grey" "M0"
"ENSG00000078304" "grey" "M0"
"ENSG00000078319" "royalblue" "M9"
"ENSG00000078328" "grey" "M0"
"ENSG00000078369" "grey" "M0"
"ENSG00000078399" "salmon" "M20"
"ENSG00000078403" "grey60" "M6"
"ENSG00000078487" "grey" "M0"
"ENSG00000078549" "grey" "M0"
"ENSG00000078596" "grey" "M0"
"ENSG00000078618" "grey" "M0"
"ENSG00000078668" "grey" "M0"
"ENSG00000078674" "grey" "M0"
"ENSG00000078687" "grey" "M0"
"ENSG00000078699" "grey" "M0"
"ENSG00000078725" "grey" "M0"
"ENSG00000078747" "grey" "M0"
"ENSG00000078804" "grey" "M0"
"ENSG00000078808" "grey" "M0"
"ENSG00000078902" "grey" "M0"
"ENSG00000078967" "grey" "M0"
"ENSG00000079102" "blue" "M10"
"ENSG00000079134" "grey" "M0"
"ENSG00000079150" "salmon" "M20"
"ENSG00000079156" "grey" "M0"
"ENSG00000079215" "grey" "M0"
"ENSG00000079246" "grey" "M0"
"ENSG00000079257" "cyan" "M3"
"ENSG00000079277" "grey" "M0"
"ENSG00000079308" "magenta" "M17"
"ENSG00000079313" "lightcyan" "M5"
"ENSG00000079332" "grey" "M0"
"ENSG00000079335" "grey" "M0"
"ENSG00000079387" "grey" "M0"
"ENSG00000079432" "lightcyan" "M5"
"ENSG00000079435" "grey" "M0"
"ENSG00000079459" "tan" "M2"
"ENSG00000079462" "grey" "M0"
"ENSG00000079482" "grey" "M0"
"ENSG00000079616" "brown" "M11"
"ENSG00000079691" "cyan" "M3"
"ENSG00000079739" "grey" "M0"
"ENSG00000079785" "grey" "M0"
"ENSG00000079805" "grey" "M0"
"ENSG00000079819" "turquoise" "M1"
"ENSG00000079841" "tan" "M2"
"ENSG00000079931" "grey" "M0"
"ENSG00000079950" "grey" "M0"
"ENSG00000079974" "lightgreen" "M7"
"ENSG00000079999" "grey" "M0"
"ENSG00000080166" "grey" "M0"
"ENSG00000080189" "grey" "M0"
"ENSG00000080200" "lightcyan" "M5"
"ENSG00000080224" "grey" "M0"
"ENSG00000080298" "lightgreen" "M7"
"ENSG00000080345" "grey" "M0"
"ENSG00000080371" "grey" "M0"
"ENSG00000080493" "grey" "M0"
"ENSG00000080503" "grey" "M0"
"ENSG00000080546" "grey" "M0"
"ENSG00000080561" "red" "M14"
"ENSG00000080573" "grey" "M0"
"ENSG00000080603" "grey" "M0"
"ENSG00000080608" "pink" "M16"
"ENSG00000080644" "grey" "M0"
"ENSG00000080802" "grey" "M0"
"ENSG00000080815" "grey" "M0"
"ENSG00000080819" "greenyellow" "M19"
"ENSG00000080822" "grey" "M0"
"ENSG00000080823" "lightgreen" "M7"
"ENSG00000080824" "grey" "M0"
"ENSG00000080839" "brown" "M11"
"ENSG00000080845" "grey" "M0"
"ENSG00000080854" "grey" "M0"
"ENSG00000080947" "grey" "M0"
"ENSG00000080986" "brown" "M11"
"ENSG00000081014" "grey" "M0"
"ENSG00000081019" "grey" "M0"
"ENSG00000081026" "tan" "M2"
"ENSG00000081087" "grey" "M0"
"ENSG00000081138" "grey" "M0"
"ENSG00000081154" "grey" "M0"
"ENSG00000081177" "grey" "M0"
"ENSG00000081181" "tan" "M2"
"ENSG00000081189" "yellow" "M12"
"ENSG00000081307" "grey" "M0"
"ENSG00000081320" "grey" "M0"
"ENSG00000081377" "grey60" "M6"
"ENSG00000081386" "grey" "M0"
"ENSG00000081479" "grey" "M0"
"ENSG00000081665" "grey" "M0"
"ENSG00000081692" "grey" "M0"
"ENSG00000081721" "grey" "M0"
"ENSG00000081760" "grey" "M0"
"ENSG00000081791" "grey" "M0"
"ENSG00000081803" "red" "M14"
"ENSG00000081818" "grey" "M0"
"ENSG00000081842" "grey" "M0"
"ENSG00000081870" "red" "M14"
"ENSG00000081913" "grey" "M0"
"ENSG00000082014" "grey" "M0"
"ENSG00000082068" "grey" "M0"
"ENSG00000082146" "grey" "M0"
"ENSG00000082153" "grey" "M0"
"ENSG00000082196" "grey" "M0"
"ENSG00000082212" "grey" "M0"
"ENSG00000082213" "grey" "M0"
"ENSG00000082258" "grey" "M0"
"ENSG00000082269" "grey" "M0"
"ENSG00000082397" "grey" "M0"
"ENSG00000082458" "grey" "M0"
"ENSG00000082482" "red" "M14"
"ENSG00000082497" "grey" "M0"
"ENSG00000082512" "grey" "M0"
"ENSG00000082515" "grey" "M0"
"ENSG00000082516" "grey" "M0"
"ENSG00000082556" "grey" "M0"
"ENSG00000082641" "grey" "M0"
"ENSG00000082684" "lightcyan" "M5"
"ENSG00000082701" "grey" "M0"
"ENSG00000082781" "grey" "M0"
"ENSG00000082805" "turquoise" "M1"
"ENSG00000082898" "grey" "M0"
"ENSG00000082996" "grey" "M0"
"ENSG00000083067" "tan" "M2"
"ENSG00000083093" "grey" "M0"
"ENSG00000083097" "grey" "M0"
"ENSG00000083099" "grey" "M0"
"ENSG00000083123" "grey" "M0"
"ENSG00000083168" "grey" "M0"
"ENSG00000083223" "grey" "M0"
"ENSG00000083290" "grey" "M0"
"ENSG00000083312" "grey" "M0"
"ENSG00000083444" "grey" "M0"
"ENSG00000083457" "royalblue" "M9"
"ENSG00000083520" "grey" "M0"
"ENSG00000083535" "yellow" "M12"
"ENSG00000083544" "grey" "M0"
"ENSG00000083635" "grey" "M0"
"ENSG00000083642" "grey" "M0"
"ENSG00000083720" "tan" "M2"
"ENSG00000083750" "grey" "M0"
"ENSG00000083799" "grey" "M0"
"ENSG00000083812" "grey" "M0"
"ENSG00000083814" "grey" "M0"
"ENSG00000083817" "grey" "M0"
"ENSG00000083828" "yellow" "M12"
"ENSG00000083838" "grey" "M0"
"ENSG00000083844" "grey" "M0"
"ENSG00000083845" "grey" "M0"
"ENSG00000083857" "salmon" "M20"
"ENSG00000083896" "grey" "M0"
"ENSG00000083937" "yellow" "M12"
"ENSG00000084070" "grey" "M0"
"ENSG00000084072" "grey" "M0"
"ENSG00000084073" "grey" "M0"
"ENSG00000084090" "grey" "M0"
"ENSG00000084092" "lightyellow" "M8"
"ENSG00000084093" "grey" "M0"
"ENSG00000084112" "grey" "M0"
"ENSG00000084207" "grey" "M0"
"ENSG00000084234" "grey" "M0"
"ENSG00000084444" "grey" "M0"
"ENSG00000084463" "grey" "M0"
"ENSG00000084623" "grey" "M0"
"ENSG00000084628" "grey" "M0"
"ENSG00000084636" "midnightblue" "M4"
"ENSG00000084652" "grey" "M0"
"ENSG00000084676" "grey" "M0"
"ENSG00000084693" "grey" "M0"
"ENSG00000084710" "grey" "M0"
"ENSG00000084731" "grey" "M0"
"ENSG00000084733" "grey" "M0"
"ENSG00000084754" "grey" "M0"
"ENSG00000084764" "turquoise" "M1"
"ENSG00000084774" "grey" "M0"
"ENSG00000085063" "grey" "M0"
"ENSG00000085117" "grey" "M0"
"ENSG00000085185" "grey" "M0"
"ENSG00000085224" "grey" "M0"
"ENSG00000085231" "grey" "M0"
"ENSG00000085274" "red" "M14"
"ENSG00000085365" "red" "M14"
"ENSG00000085377" "grey" "M0"
"ENSG00000085382" "grey" "M0"
"ENSG00000085415" "grey" "M0"
"ENSG00000085433" "grey" "M0"
"ENSG00000085449" "grey" "M0"
"ENSG00000085465" "grey" "M0"
"ENSG00000085491" "grey" "M0"
"ENSG00000085511" "grey" "M0"
"ENSG00000085514" "cyan" "M3"
"ENSG00000085552" "grey" "M0"
"ENSG00000085644" "grey" "M0"
"ENSG00000085662" "grey" "M0"
"ENSG00000085719" "grey" "M0"
"ENSG00000085721" "grey" "M0"
"ENSG00000085733" "grey60" "M6"
"ENSG00000085741" "midnightblue" "M4"
"ENSG00000085760" "grey" "M0"
"ENSG00000085788" "grey" "M0"
"ENSG00000085832" "grey" "M0"
"ENSG00000085840" "grey" "M0"
"ENSG00000085871" "tan" "M2"
"ENSG00000085872" "lightcyan" "M5"
"ENSG00000085978" "grey" "M0"
"ENSG00000085982" "grey" "M0"
"ENSG00000085998" "lightcyan" "M5"
"ENSG00000085999" "brown" "M11"
"ENSG00000086015" "grey" "M0"
"ENSG00000086061" "grey" "M0"
"ENSG00000086062" "grey" "M0"
"ENSG00000086065" "grey" "M0"
"ENSG00000086102" "grey" "M0"
"ENSG00000086189" "grey" "M0"
"ENSG00000086200" "royalblue" "M9"
"ENSG00000086232" "grey" "M0"
"ENSG00000086289" "grey" "M0"
"ENSG00000086300" "turquoise" "M1"
"ENSG00000086475" "grey" "M0"
"ENSG00000086504" "grey" "M0"
"ENSG00000086506" "cyan" "M3"
"ENSG00000086544" "grey" "M0"
"ENSG00000086589" "grey" "M0"
"ENSG00000086598" "grey" "M0"
"ENSG00000086619" "red" "M14"
"ENSG00000086666" "grey" "M0"
"ENSG00000086712" "grey" "M0"
"ENSG00000086758" "grey" "M0"
"ENSG00000086827" "grey" "M0"
"ENSG00000086848" "grey" "M0"
"ENSG00000087008" "grey" "M0"
"ENSG00000087053" "grey" "M0"
"ENSG00000087074" "lightyellow" "M8"
"ENSG00000087076" "grey" "M0"
"ENSG00000087077" "grey" "M0"
"ENSG00000087085" "green" "M13"
"ENSG00000087086" "grey60" "M6"
"ENSG00000087087" "grey" "M0"
"ENSG00000087088" "lightyellow" "M8"
"ENSG00000087095" "grey" "M0"
"ENSG00000087111" "grey" "M0"
"ENSG00000087152" "grey" "M0"
"ENSG00000087157" "grey" "M0"
"ENSG00000087191" "grey" "M0"
"ENSG00000087206" "grey" "M0"
"ENSG00000087245" "grey" "M0"
"ENSG00000087258" "tan" "M2"
"ENSG00000087263" "pink" "M16"
"ENSG00000087266" "grey" "M0"
"ENSG00000087269" "pink" "M16"
"ENSG00000087274" "grey" "M0"
"ENSG00000087299" "grey" "M0"
"ENSG00000087301" "yellow" "M12"
"ENSG00000087302" "grey" "M0"
"ENSG00000087303" "midnightblue" "M4"
"ENSG00000087338" "salmon" "M20"
"ENSG00000087365" "grey" "M0"
"ENSG00000087448" "grey" "M0"
"ENSG00000087460" "grey" "M0"
"ENSG00000087470" "grey" "M0"
"ENSG00000087495" "grey" "M0"
"ENSG00000087502" "grey" "M0"
"ENSG00000087586" "brown" "M11"
"ENSG00000087842" "grey" "M0"
"ENSG00000087884" "royalblue" "M9"
"ENSG00000087903" "grey" "M0"
"ENSG00000087995" "grey" "M0"
"ENSG00000088035" "grey" "M0"
"ENSG00000088038" "lightyellow" "M8"
"ENSG00000088179" "grey" "M0"
"ENSG00000088205" "grey" "M0"
"ENSG00000088247" "grey" "M0"
"ENSG00000088256" "grey" "M0"
"ENSG00000088280" "grey" "M0"
"ENSG00000088298" "grey" "M0"
"ENSG00000088305" "grey" "M0"
"ENSG00000088325" "brown" "M11"
"ENSG00000088356" "grey" "M0"
"ENSG00000088367" "tan" "M2"
"ENSG00000088387" "grey" "M0"
"ENSG00000088448" "grey" "M0"
"ENSG00000088451" "grey" "M0"
"ENSG00000088538" "tan" "M2"
"ENSG00000088543" "cyan" "M3"
"ENSG00000088682" "grey" "M0"
"ENSG00000088756" "midnightblue" "M4"
"ENSG00000088766" "royalblue" "M9"
"ENSG00000088808" "turquoise" "M1"
